0,1,2,3,4,5,6,7,8,9,10,11
3.3847678,1.0561883,1.408456,1.5153352,3.1171975,2.257331,5.4887624,2.5276453,5.868905,0.049948514,1.3175956,6.4564238
5.172723,0.12120636,2.2707655,2.073132,0.69927543,3.9952216,3.2914572,5.2612014,7.5666385,3.6218002,1.2811928,5.109408
4.354743,0.7072878,0.55583966,1.4810508,0.83351195,1.8858385,2.537976,4.1626573,5.029493,-0.0,1.3810203,6.4404497
6.9354095,1.0248157,6.1012797,1.5499167,1.4545717,1.9948366,6.5107245,2.4338892,4.671351,3.4204385,1.3891114,3.1349049
4.0548916,0.11074071,1.1535804,1.6163769,0.8154347,4.726545,2.0531487,4.5393744,7.264175,4.2791634,1.3457559,4.384117
4.442644,1.4675958,3.0655625,2.6177814,4.2643147,5.398053,6.621454,2.8217704,5.8608418,2.6986492,0.8925383,4.6723905
5.208178,0.44120234,4.2672586,0.3448265,3.529521,4.8279014,4.463889,4.139202,4.2754216,4.893128,1.8269615,5.6028824
6.1101694,0.97642595,4.5692043,0.28767344,4.0322943,5.9521475,4.6772823,4.0550466,3.6539085,5.8814306,2.2102833,2.9654424
3.2120693,0.46519035,4.661606,2.1554623,1.515646,5.790846,2.38117,1.8168103,5.1656194,8.47647,1.080741,6.770489
7.107881,0.418077,5.5344963,1.1952235,2.5029168,1.5304406,4.883881,1.063829,4.1459465,5.606032,2.1940265,8.594454
2.6430993,0.23063734,6.2334867,0.61430955,3.9418926,4.445039,0.85104793,0.83844626,7.0108867,5.4539447,3.311903,5.662718
5.291041,0.3960753,1.661184,1.5667778,1.8791394,4.7289963,3.1043444,5.986247,9.370909,4.4327097,2.371518,4.565648
4.9402394,0.8112705,2.5504456,1.464318,4.557772,5.5434413,4.0028024,3.302557,7.1464233,5.2787166,1.3829868,2.8585134
6.70862,0.2569745,5.6102033,1.4888716,3.67763,5.607207,2.628264,2.3398502,5.784173,5.3702765,2.4389424,10.367324
5.2664704,0.422458,5.3447123,1.7846698,3.6377687,4.242848,2.04656,2.881523,4.677173,5.883145,1.1901823,7.454436
3.691262,0.88530993,2.334647,1.577608,3.324698,3.7875051,4.284453,2.2748601,5.501078,8.1967745,1.6185294,3.3663726
2.0368347,0.5687486,2.923575,1.1745389,2.8974671,3.8622482,5.1479545,2.2882047,5.8780055,7.839272,1.4835116,5.589484
4.3061166,0.36898726,0.79817855,1.3887403,2.4579124,1.1894956,4.6461883,3.4481637,6.1766796,-0.0,1.9969025,6.952483
4.298566,0.29017127,0.9949237,1.7547438,1.4513527,5.460415,2.726327,4.858568,8.7791195,3.6646824,2.0804768,4.49407
2.065109,0.41756016,3.9197385,0.9304264,4.060461,4.2168593,4.6995554,2.6643128,5.073592,4.965808,1.9647167,6.3534517
5.915351,1.0562904,6.215168,2.0000463,1.3867081,2.5723403,5.563873,2.2567568,5.3614616,2.929975,1.2890186,4.1429973
3.9743674,0.33506703,3.634647,0.5047154,2.7442589,4.3238497,6.157244,3.046293,4.6530323,0.9013629,2.336488,4.973982
5.2475433,0.6150372,6.5281177,2.3368216,3.9838629,2.341882,3.6208332,2.3480506,2.7512589,4.4254355,0.57766676,5.028927
4.397643,0.20357661,-0.0,0.8662953,2.0038953,2.9321294,2.091747,4.037684,5.8640585,1.1008077,0.7309562,6.464829
3.280872,0.33910173,3.3538263,0.4737947,0.055497468,5.405719,4.4145384,3.9427266,3.3785827,7.221959,2.3136227,7.1409
8.959373,0.71569604,4.43336,1.325397,3.829741,1.3510468,6.2365966,1.8728982,3.713125,2.8100026,1.510286,4.1171064
3.941868,0.5081244,6.3671865,1.1011832,2.4213247,2.7331178,4.563258,1.0365617,5.763882,4.7423186,2.5445158,5.9926653
3.2109606,1.058228,2.016003,1.2268311,4.506928,5.447802,3.602397,2.1617188,7.1149735,8.414455,2.2942004,6.030901
4.0442104,0.2518975,2.7540932,1.3309667,-0.0,0.43264636,2.6167908,1.4032403,4.338976,3.7705252,0.714563,7.107608
6.422959,0.90411174,2.8753989,0.82130504,3.7610822,5.028182,4.218655,3.6475475,3.5072978,4.463399,1.7368705,3.2676826
3.6363513,0.66565955,3.5615494,1.5645714,2.9758315,5.1913786,6.0439205,2.6690943,6.9294834,9.329435,1.5120683,4.7328906
3.753141,0.09411412,4.412454,0.6534046,2.4606414,4.364421,5.5012064,3.0014873,5.5332155,0.28329736,2.1720777,5.78184
2.9674754,0.9893773,0.83340406,1.0342568,3.271061,4.193684,6.4174385,0.85668117,2.6017258,5.912859,1.8255533,9.96846
4.7809286,0.8786344,5.6748753,1.7513876,3.5813837,7.191786,4.046236,5.3031163,3.8320513,4.3597775,1.5520554,5.070046
6.673278,1.0165851,2.893284,1.4001827,3.7285395,5.069096,4.544634,3.5045848,3.3234928,5.057343,1.1003013,4.0850854
3.898722,0.35116637,3.5796835,0.77684283,0.09134005,6.218448,5.627162,3.3631938,3.066917,7.267124,2.9074974,6.106197
7.4339113,1.2002714,5.8680334,1.078296,3.580934,7.012189,2.8513622,2.7551577,2.69876,5.3769264,3.2284777,5.82369
2.5109842,0.44534457,2.9171202,1.2823607,1.2661223,6.7380967,2.3094962,1.867006,3.9663801,6.3166003,2.194304,6.920541
2.8853307,0.10177176,2.9871662,1.0469635,3.7279196,8.758966,1.387039,3.9546466,4.133409,5.2862287,0.84233093,8.211235
2.7496126,0.12573206,2.3280528,1.029113,4.094356,7.5746303,0.6123575,4.6466837,4.701407,5.3027315,0.5402853,7.8599854
2.5058136,0.12946513,3.755946,0.16797255,2.4650993,7.218889,3.0890865,3.5150237,2.3690405,7.180731,1.8051399,7.4805903
4.6579685,0.06420036,6.715589,1.2167886,2.5759234,2.4562204,3.8280802,0.39704484,6.208547,4.1874685,1.9629943,4.524722
6.414738,0.44019997,1.4555013,1.4697096,2.1298084,3.996376,4.0701895,5.431696,8.369438,3.0720773,1.7180613,5.7625036
6.8875117,0.28574795,5.764567,1.9865321,3.3307924,5.6516476,3.001444,3.6249847,5.703752,5.886835,1.6210687,8.087061
6.3151503,0.71404445,4.0246315,2.3014789,3.8486261,5.7796555,4.7567077,2.6479704,5.5382047,5.426624,1.63221,11.205664
6.43224,0.76887786,4.083171,0.8729081,1.6952572,1.9948843,4.627242,3.1394594,2.4178376,1.5314262,1.380725,1.4746367
5.2946477,0.83595943,1.0477496,1.5921127,2.527104,1.175174,4.3507833,3.635226,6.332678,0.15842947,1.858592,7.005437
4.934011,0.8203777,3.4843109,1.6386057,1.8294514,7.3181047,4.9270964,3.2459776,3.6880813,6.5094185,3.1061742,8.263629
4.9513083,1.3784535,2.7164419,2.0363274,4.459811,5.157566,5.725545,3.6565118,5.956667,9.415713,1.5227321,5.154663
5.907893,0.8928179,3.3008914,2.712559,3.1005406,5.863235,5.7568626,2.2349167,6.9503565,6.2357097,1.2725095,5.518598
4.035716,0.63254094,2.8208632,1.3973695,0.33759502,4.0776353,6.192253,4.556668,4.384432,6.398166,1.3550513,3.9126306
4.910159,0.49822426,3.8284779,1.1262354,3.4909387,2.945559,4.603749,2.6718292,7.1931143,7.8955607,0.6607324,4.9591484
4.1694508,1.1937909,0.5695814,1.6764631,0.44409782,5.6403303,4.544904,0.9668901,4.552006,6.6563296,2.5781126,4.847611
4.913336,0.23932114,2.706379,1.5889618,1.9421059,5.10679,1.4013913,5.9912133,7.558378,3.04862,1.3614107,4.114134
2.7724385,0.41756356,2.571411,1.3901659,4.1038046,6.407255,0.48149386,3.368199,5.5111732,6.6752796,1.3556588,7.7444882
4.8285217,0.8368987,1.7064077,1.4761751,3.222293,4.5600667,4.3958483,2.4343283,6.1147714,6.701263,1.7687216,3.1973586
3.3461232,1.2435489,0.39707273,0.5846256,3.48137,7.2316227,5.161907,2.2179997,3.97473,6.95912,2.5540068,5.790017
4.080348,-0.0,4.8084,1.4289732,1.5579811,5.803829,3.4236028,3.5957918,5.1672225,6.9713464,1.8470393,7.812819
2.830909,0.8464785,2.9857705,2.0494668,2.8027983,5.133744,5.713259,1.733216,6.3883967,8.9903345,1.5059661,5.967506
3.347003,0.15891504,5.2415776,1.7429091,2.2098231,4.9746823,1.9491308,2.4650412,5.125627,7.6832175,0.92627764,6.8299446
2.2127566,0.70234185,2.688233,1.9002893,4.036273,4.9520054,3.2489955,1.7647188,5.4633255,5.874415,0.523329,4.976852
7.446915,1.3915653,2.4977446,1.4198467,4.023251,0.2566707,7.3668427,1.9371883,5.0318675,4.586542,1.7667296,6.6386967
6.6636934,-0.0,6.4172153,1.3078916,3.957425,4.635054,2.482491,2.9057763,7.004288,5.2964535,2.1206944,10.525215
6.649886,0.6189441,1.6629416,1.6589285,3.0388541,4.0414495,5.123388,3.003113,7.27192,6.727292,1.0886397,3.0062933
2.5745583,0.1944573,1.7022287,1.0695987,3.560566,5.994184,4.15652,2.2482362,3.4413223,4.174081,0.6675738,10.467295
3.028502,0.33056074,3.06449,0.62975836,0.41177166,6.4165754,3.7222552,2.3521378,2.039561,6.4204183,2.3491392,6.2291183
4.4494104,0.22650805,1.5989717,1.9081562,1.4148083,5.018278,2.3087826,5.6382346,7.755301,3.822375,0.76667714,4.179652
4.633178,0.3347004,2.432317,1.1920527,2.301602,0.78887606,2.9543002,1.7552708,3.6122384,1.3133575,1.9312352,8.176498
4.8877487,-0.0,4.2067075,1.5695161,2.5670066,2.0359492,4.318152,1.6299022,6.8500547,4.8137183,-0.0,7.9118366
4.8984222,1.0394522,4.05136,1.8992257,4.333517,6.889936,5.1776104,4.295724,4.3792925,4.672329,0.63710195,4.13821
3.7546804,0.19358522,2.246653,0.97497535,1.6188796,1.6244376,4.111602,2.9398031,5.520482,-0.0,1.5856465,5.933796
4.630436,0.093718626,4.4905777,0.90873736,1.5992564,3.6947482,4.4822736,2.5273929,6.784548,0.70255584,2.8819792,6.924328
4.5860405,0.4350853,6.9453917,1.1700411,1.2793059,2.6187377,4.7483077,1.2472485,5.2751374,4.815835,1.9327059,3.1948645
2.8611927,0.4053704,1.0575743,1.1758438,2.9120784,5.1500363,4.3012,0.085507065,5.638127,2.8098233,1.592813,8.624646
5.8699045,0.6588396,6.2394223,2.1219108,1.1598306,4.351531,3.8756592,3.0941088,5.227287,5.238938,1.4397342,6.3306026
2.1773198,0.45632893,1.4175829,1.429388,3.349894,4.778314,3.7265258,0.6961962,5.8578377,2.2939947,1.0256244,7.1971335
2.084169,0.7926715,0.7793309,2.2568521,2.6184864,5.2148247,4.0433507,0.9713954,4.419065,2.4062104,0.9293282,9.781635
5.3984027,0.2377038,4.3949046,1.616624,2.3396554,1.74179,2.1497045,0.39723143,3.7323139,3.9649458,1.0556768,9.411986
6.3411193,0.59861505,5.5998015,1.7208333,3.333888,3.4212224,2.371655,-0.0,5.581269,4.327941,3.0145378,4.138871
5.6064177,0.8728821,3.9571016,0.8456437,4.5854216,5.873543,4.5398436,3.6425037,4.1838965,5.2285595,1.1240572,3.4131079
1.6543322,0.43409216,0.59920156,1.7758565,0.9239153,6.8676963,3.3784292,1.3094541,4.357675,1.7098875,1.4697142,7.117946
2.950965,0.18010867,3.7678993,-0.0,2.5718608,2.9219322,4.942573,3.9338,4.9913473,7.6808667,2.1838565,5.9740067
3.4804008,0.50665236,3.307887,2.431573,3.2962813,5.805115,4.0217156,2.4993408,7.76825,6.747382,0.5398074,6.4445333
3.0924022,0.865007,2.0979514,1.1925111,2.108386,2.711439,4.6442504,2.6616564,5.6307673,8.125543,0.92650294,5.624181
3.7415316,0.5040965,5.281893,0.92273223,4.037237,3.9398215,1.409185,0.071790025,6.386074,4.38737,4.011881,5.3817277
2.9618306,0.35655853,1.6711382,0.32310843,2.5314856,6.0589485,5.063801,2.4398015,0.5763327,5.584012,1.024376,8.516845
5.2946434,-0.0,4.4977283,0.7535387,3.805632,3.4518814,2.5635939,2.645971,5.4234343,4.130645,1.3177482,8.491005
7.816819,1.0437725,4.228579,1.3536083,3.839126,4.141194,4.402029,3.006059,4.0583897,4.4567523,1.4403964,4.3880935
3.878038,1.0691355,3.0547097,1.8397073,4.447695,3.1672258,5.4960566,3.0927422,4.439157,7.501773,0.9982412,6.018791
4.409266,0.09413977,2.6389942,0.85509104,1.3388673,3.008973,4.104361,3.2305577,4.9286623,-0.0,2.24728,6.110991
6.110525,0.8931022,5.4915113,1.9985614,4.2663918,3.5618727,1.0691521,0.5948771,5.8189735,5.006576,2.7339208,4.123604
5.4326396,0.48043084,3.710337,1.7186087,2.9995708,4.9653955,5.465541,2.7639735,7.197361,5.3879285,1.2308508,5.6249638
3.7830439,0.720708,4.592163,1.7532498,3.2815347,6.231974,4.384778,4.6186314,3.4169714,3.4175828,1.0703955,4.3349166
5.623746,0.3857966,1.655203,1.8032793,2.5524106,5.125185,3.184042,5.4383125,9.325113,4.087192,2.3693306,6.8018036
2.6278915,0.20257838,1.3941289,1.2536222,3.526753,7.228373,4.385525,2.8885744,7.7251983,3.1906419,1.0493991,7.1680927
4.444482,0.53689563,1.4064794,2.368439,1.5298768,5.535603,2.1770856,4.7621684,8.060192,3.7448068,0.7670499,3.8144503
0.8208622,0.53759,1.3421265,1.6098821,2.0895705,6.119927,2.6304421,2.5418012,5.7927666,1.3782306,0.45379275,5.984827
5.0823517,0.56393063,5.263584,1.0162846,2.106193,2.8679774,5.3201222,4.4931817,5.834262,9.126483,0.90857613,5.8797073
6.1234584,0.6165495,6.8270473,1.9005362,1.0515773,2.4712305,4.2843666,2.9216814,6.295056,3.9474773,1.3839581,6.07784
1.4727569,0.8079669,0.82483494,2.434175,1.4908024,7.094985,3.848309,1.0490509,5.532683,1.9469262,1.1271565,8.36418
4.841215,1.4907376,2.3041234,1.570952,4.9674954,7.027531,6.1237674,3.3390949,6.4098034,5.6071396,1.6836219,3.2629766
0.9715366,0.57723546,1.5852044,1.6995188,1.4209809,6.6973834,3.1639168,1.8666595,6.265347,1.5430244,1.0604643,6.3338337
1.8926656,0.39779717,4.4087963,0.86602074,2.29039,7.556701,1.9136555,2.5360107,4.231684,7.848795,2.0529091,8.628569
3.4615018,0.57148606,1.9013535,0.98318756,1.0319471,6.154893,4.084976,1.9464842,1.1117921,5.5878296,3.0769613,6.60382
2.9718277,0.6472832,3.3538065,1.4199286,1.8499509,7.7791657,2.5821784,2.3597257,4.427609,7.2659316,2.6504195,8.249984
5.4718904,0.25037837,4.08643,1.5162296,2.6333365,3.6080275,5.407949,3.547459,5.137114,8.474335,0.7607508,7.087499
4.932695,0.30012262,1.6883353,1.8912851,2.099709,3.9914713,2.6304061,4.3168387,7.419762,2.575437,0.60516447,3.538025
3.6868424,0.66516197,5.760828,1.0715934,3.4987516,4.1349015,1.7401805,0.74469763,7.271291,2.9844952,3.6401825,7.568708
1.6791345,0.17424642,1.8799845,1.5640166,0.9356299,7.0577703,3.1936097,3.5494902,5.5097466,2.032827,1.0107406,6.857418
4.8054013,0.8175188,2.5915146,1.2554694,5.1318502,5.570558,4.437723,3.356465,6.459348,5.3552704,1.6533587,1.9326555
4.8585057,0.9615232,1.7722402,2.4919174,3.3203826,6.342871,4.5230904,3.6381009,6.4643173,2.7494724,0.21875232,7.4605846
5.300822,0.3436991,1.4652675,0.88721347,1.4038461,2.2383382,3.5567775,4.193244,6.60803,0.021063298,1.8314575,6.742251
5.136316,1.2594447,0.31639376,1.42204,3.6270766,-0.0,5.0444584,1.4362069,5.659627,3.3915803,1.5107559,3.477665
5.14949,0.88957804,2.7914443,1.8047857,2.4139047,5.4714394,2.6044831,5.531392,6.0672956,3.550315,0.40078574,2.0113823
3.3050196,0.6402184,0.9969636,2.4024818,2.4492755,6.497259,3.9490442,3.435447,4.3052025,2.5034854,0.6069349,10.200306
5.8696527,0.5012062,1.3525343,1.4304432,3.2252488,3.3122945,1.8573706,5.0341005,9.045754,4.4195504,2.4528406,6.083916
2.7509525,0.42381048,1.756912,1.927162,2.6787906,7.092583,4.550165,3.4819326,5.5096517,1.684679,0.6117854,8.221871
5.8197646,0.9015275,2.2048626,0.57110023,4.1793466,2.301092,6.7131476,2.5630639,5.846974,1.5096,2.193093,3.9372103
4.7000766,0.24229729,2.1984649,1.8663024,1.3926368,3.7913418,3.3984678,5.172392,8.65583,3.6668587,1.4750977,3.618661
6.9741273,1.1958407,0.8798975,0.96089685,3.2808614,1.4010408,5.6093407,1.9438219,4.0098214,2.7715235,1.2783593,2.2255216
4.5849833,0.8213206,1.6468906,1.6922169,0.7272619,4.897786,4.782223,1.867534,4.3605123,5.465163,1.0905374,5.29714
5.979411,0.899738,5.3383427,2.2249985,4.820883,4.0895877,1.940515,3.9167223,3.6450858,4.2196975,0.90230477,4.4204044
6.375463,1.0767927,0.70510906,1.4349483,3.9505043,-0.0,6.21788,1.5844796,6.436701,4.362962,2.0945811,4.8286633
2.4746845,-0.0,4.679924,0.11540218,1.5146929,6.2642736,2.9503582,4.0767374,3.7466683,7.2880526,1.7999839,8.861513
5.537785,0.0715484,6.036383,1.2933997,1.1113174,2.0785084,6.0005884,3.6297019,3.3691118,5.7505045,0.3556286,3.2656648
3.7243576,0.119547926,3.6962602,0.58165157,2.7205648,2.8488126,2.364801,0.3204784,1.657261,3.6341224,2.1341202,7.7902713
8.19603,1.0973598,1.6921722,1.3364575,3.987337,0.45188043,6.086581,1.8726408,5.7182546,3.2675402,1.3606641,2.6276078
5.5444036,0.25020623,2.101218,1.7857316,3.8232365,4.114501,3.32602,4.806878,9.460028,3.7182953,1.4614305,6.792992
6.7191978,0.88247114,6.5104184,1.7159073,0.9397667,2.7548988,5.9246655,3.4079168,5.441212,3.9391427,1.5071924,4.619225
1.708757,0.36842108,-0.0,1.232298,1.4944773,6.0338717,3.5275707,2.0967584,6.579084,1.8870343,1.2831099,4.7220173
2.864218,-0.0,3.5655673,0.34819627,0.6086869,5.7430143,4.745064,4.2931347,3.3849,7.345806,2.2031188,7.519265
5.8210425,0.88994986,0.8216777,1.618904,2.6505594,3.3529134,4.5409555,2.588077,7.112061,6.369599,1.3095698,3.3085196
3.9005296,1.1799779,2.076011,1.4490395,2.4205432,5.220955,4.7919126,2.9297807,6.569545,9.345334,2.1246774,5.2357993
5.8966975,0.39374453,3.9943285,0.83725667,4.598653,5.816732,5.7690783,3.0913408,4.1286206,4.1592045,1.6499226,7.5229073
4.2744656,0.6697752,5.5549912,0.91546655,2.554779,2.055336,4.2464795,2.9889574,3.5533454,6.668797,0.5625033,3.2752209
5.28844,0.030825168,4.5237136,0.59266275,3.2418537,4.4362645,5.324538,3.1578655,6.7045083,1.1512102,2.9953518,7.416008
2.4778366,0.833315,0.6543639,1.4946116,3.0565653,5.0666537,3.547915,-0.0,5.536725,3.2501357,1.698262,8.376503
3.5294979,0.8361564,2.2964153,1.6649175,1.8047918,2.9179916,4.790024,3.2669494,6.6645536,7.842603,1.2529925,2.7810063
5.3694906,0.39105767,6.1990128,1.0853375,2.8253984,3.093773,4.8008833,4.069535,4.3309674,8.483069,1.1377277,6.230506
4.697237,0.48402882,7.057253,1.6402643,1.0867813,2.8430092,4.0248737,1.7522234,7.5044913,4.660069,2.0992546,6.2969193
5.9201818,0.15158352,4.026224,1.1068121,-0.0,2.0144598,3.3736854,3.595966,6.442907,0.58273053,1.6768631,5.7327967
7.63763,0.30780226,6.938104,1.6716949,2.9188132,5.0813575,4.727136,1.6819073,5.4111333,4.6559167,2.8447216,3.3637657
2.2205112,0.23919141,3.6145005,0.5459136,2.9335766,8.226499,2.809823,3.9561794,3.315738,6.7890277,1.4780563,8.444178
4.3365593,0.2666757,6.54703,1.5100414,3.3208475,3.6015232,1.3204544,0.788605,7.519337,4.2444515,2.9837945,6.1955166
1.9950438,0.45941097,0.7985114,1.340176,3.272307,7.120986,4.0743012,1.7459915,7.4490585,2.5816438,1.1155641,5.9999475
5.038632,0.103316285,4.739134,1.0025265,3.607472,4.7286096,1.662576,1.5857164,3.5578775,4.042281,2.5221407,9.882276
4.290368,0.51688844,1.4698966,2.2688274,2.8023634,6.7237816,2.4576364,4.16407,4.9056544,2.6508284,0.76423794,9.410006
4.9971294,-0.0,5.227271,1.1035312,1.9106451,3.3148224,3.5367258,2.9690232,5.2326794,4.47207,0.840932,6.9359493
3.6066215,0.7208745,0.9850298,0.74695307,4.201016,1.6246271,6.4911904,1.180595,5.100838,0.8530693,1.5120473,4.775582
3.9380164,0.20421883,1.3796035,2.0924296,0.9310914,4.3574634,2.1897442,4.221732,7.154546,4.4157405,0.99872303,3.3968651
4.6576986,0.7719113,3.5222533,1.6510218,3.0081477,5.2015257,6.3285856,2.6021116,6.593796,8.693649,1.516389,6.8293405
7.4038987,0.6094041,5.4172163,1.4391814,1.906359,5.1879416,4.1178913,2.7814214,3.3638039,5.4739566,3.233228,7.5905356
