0,1,2,3,4,5,6,7,8,9,10,11
2.3283334,2.3757193,1.228713,0.7891978,-0.0,2.0353014,1.3515987,2.160115,-0.0,2.7146327,1.7947259,1.3608909
0.0338746,0.6661349,-0.0,1.8659027,1.5708545,2.2303479,1.9249353,0.55886734,-0.0,0.8957362,2.910652,1.2335773
2.198219,2.3333309,1.2600186,1.4790784,0.7965392,-0.0,1.8110776,1.8630772,-0.0,0.36059207,1.0258002,2.187677
-0.0,0.39576086,-0.0,-0.0,1.308107,2.2478604,1.7259319,0.6586639,-0.0,0.4098749,3.2328887,1.2386088
3.2392454,1.1447335,0.8702326,2.5863538,1.1365261,1.3439066,2.9585648,1.0652922,-0.0,1.5749817,0.92027867,0.65295416
0.9194634,0.37026173,0.61908686,0.035808623,1.4069486,2.4840999,1.1516742,1.0098187,-0.0,-0.0,3.3713238,1.4786134
0.8160217,1.6888977,3.1892452,0.4938121,1.287421,1.1666023,2.6614609,0.8123263,-0.0,1.2444131,2.014868,0.19846909
-0.0,-0.0,1.6901652,0.16324875,0.22628668,1.9277449,1.8335274,0.1974208,-0.0,-0.0,3.2080474,0.29637375
2.548309,2.53852,1.3171784,0.68881774,-0.0,2.7337413,1.0320551,1.983444,-0.0,1.2760508,1.3897306,-0.0
0.37343583,1.5327598,2.8411832,0.39514512,1.1357446,0.08621447,2.3600767,0.5702077,-0.0,1.1078596,1.1718528,0.6752716
2.9374766,1.3202155,2.032793,0.12955934,1.1959461,2.737713,0.50121003,1.1316705,-0.0,0.74633384,2.1000361,2.129539
2.2571795,0.9279141,1.4775593,2.0147927,2.314914,1.3608196,0.8556145,0.5382535,-0.0,2.1298585,2.0100446,0.044049628
3.3352,-0.0,1.941496,1.3263972,1.494632,1.1792918,0.20846668,1.0677159,-0.0,1.79474,1.1029767,0.11260565
0.90931165,0.8672243,1.2428278,2.1496742,-0.0,0.20203462,2.525895,1.2900945,-0.0,1.5929894,-0.0,2.4128654
1.2246523,2.4105222,-0.0,2.719596,1.1496711,3.185717,2.3222835,1.6054014,-0.0,1.6353395,0.94723177,0.8354307
1.0070641,0.564893,-0.0,0.6517025,0.84410226,0.38738742,1.0564061,1.5294629,-0.0,3.3825574,0.9887906,2.457791
0.69053006,1.0656855,2.8693786,-0.0,1.9414129,0.24585547,2.6940522,0.9922749,-0.0,1.5097288,2.032533,0.34504685
2.4307525,1.148981,1.8749927,-0.0,2.0701823,0.7400547,1.2528836,0.7593609,-0.0,1.9188386,1.0032233,1.4685822
0.34074548,1.3492608,1.3406044,2.5128875,2.0032682,2.6971521,2.06197,1.3006583,-0.0,3.013374,1.3350551,2.322099
1.4076926,0.6712441,0.9036951,1.9179487,1.3047373,1.9961057,2.53934,0.89705217,-0.0,2.9029052,0.80806226,1.866415
3.0638254,0.9440168,0.3772767,1.0251298,0.8793752,0.040145397,2.1082246,1.1872926,-0.0,0.7550876,0.15384655,1.485189
2.8114119,1.3446003,0.04911065,1.8307153,1.1848401,-0.0,1.8727806,1.3485487,-0.0,0.78057736,1.3161962,2.0512354
0.0066215247,0.320516,0.873322,0.015195519,2.0579894,2.4799178,1.2871151,1.2218672,-0.0,-0.0,2.9876902,0.38661447
0.23600528,1.1682357,3.1645496,-0.0,1.619853,0.24771309,2.2309427,1.1432045,-0.0,1.1190051,1.6167331,1.103239
2.7137296,1.1093786,0.14974383,1.5532256,1.4031532,0.97386384,1.0574504,0.8478918,-0.0,1.5367151,2.6676953,2.0854821
2.071004,2.48126,1.5643005,0.81140757,-0.0,2.7325692,1.2129195,1.9569404,-0.0,1.471187,1.7774473,0.24570277
1.5302279,0.41691712,2.0386117,1.17994,2.1057093,2.1463118,0.08883159,2.4842181,-0.0,1.1646991,3.2113652,0.6570784
2.087812,1.2793392,0.26692498,1.2133825,-0.0,2.6745524,1.0863482,0.45210457,-0.0,2.1181219,0.09689236,0.5827577
-0.0,0.5303578,1.6971096,0.072378844,1.5106348,1.337779,1.5786253,-0.0,-0.0,0.24024369,2.630769,0.2877807
0.9191719,1.0414827,1.9017961,3.1895247,0.969475,-0.0,1.8239727,1.5169965,-0.0,0.60954976,0.9846392,0.47329774
1.8891212,1.8698436,0.5999395,0.46897393,2.0122032,3.8826058,0.78234184,1.5205171,-0.0,1.076002,0.08619739,-0.0
1.8641473,2.2817156,0.090078995,1.8357015,0.40065938,1.6618695,1.2934076,2.3492193,-0.0,2.2587807,2.0353954,1.3657007
2.5331216,1.0448986,0.12390144,0.9245764,1.4465767,-0.0,1.8607007,0.55460525,-0.0,1.0389982,0.9467081,2.7739465
-0.0,1.8959461,0.87334347,1.7808515,-0.0,1.6619749,3.360002,1.431099,-0.0,-0.0,0.50960076,0.78922004
2.9562213,0.48829067,2.0910888,0.9385226,1.5907547,1.7981057,0.71776795,0.6264633,-0.0,1.3821015,1.1948441,0.41438106
3.1370926,1.721548,0.8257545,1.4885721,1.1304857,-0.0,2.0471742,1.5735505,-0.0,0.762224,0.40747947,1.8948667
0.7662742,0.6974399,2.1188796,1.1822953,1.9061857,2.1754277,0.04924433,2.6322708,-0.0,1.5418355,3.35754,0.8659666
0.94977987,1.6396583,-0.0,2.990624,2.6515987,1.5623224,0.9341353,0.5400238,-0.0,-0.0,0.91458017,1.679524
2.1375625,-0.0,3.309822,1.4620031,0.52476776,2.222766,1.0103074,0.94589925,-0.0,2.280368,1.0363322,1.0995514
3.1016557,0.85585755,1.8209215,1.1597846,1.6536816,1.9367812,0.76969284,0.13598295,-0.0,1.245842,1.0072567,0.3876993
1.0496918,0.3104669,2.2787926,3.122342,0.98176086,0.21687591,1.5183972,2.6065092,-0.0,0.3614446,0.18093187,0.46851128
1.9870223,-0.0,1.9612051,2.1367455,0.8817155,2.4616802,0.2544813,1.0031495,-0.0,2.5273201,0.21957543,1.1169444
0.4143353,0.24693337,1.8480179,2.224459,0.515294,0.39412385,1.8062071,1.2768322,-0.0,1.2260267,-0.0,2.7310364
0.035013348,-0.0,2.46133,2.0493808,1.9415207,0.30897418,0.45517677,-0.0,-0.0,2.2563,0.66586584,2.1729255
0.045929775,-0.0,2.060499,1.6486934,1.8235784,0.08697881,1.1823307,-0.0,-0.0,2.1309745,0.9750427,1.9843459
1.2293216,-0.0,1.6006833,3.1898293,1.0248357,-0.0,0.7639081,0.083289474,-0.0,1.5401167,0.7386197,1.5267959
1.265045,2.751278,0.18579054,1.0680351,0.7398677,1.831481,1.1107954,2.563021,-0.0,2.7996302,0.95526165,0.9597353
0.52900636,1.6542461,2.9634464,0.3633552,2.6529596,1.5742233,2.278679,0.6891587,-0.0,1.1741767,2.2942579,-0.0
0.91349685,0.42350668,2.1239636,2.108312,1.8443141,2.3948896,2.508489,1.5292788,-0.0,2.945297,0.66565406,1.4797635
0.84699404,1.7492647,1.8278399,2.5916748,2.2119634,3.2797315,2.3025353,0.9118115,-0.0,1.5631953,1.3186433,2.4736505
2.2445257,1.4133545,1.7500441,0.20273405,-0.0,2.3446279,-0.0,1.0353627,-0.0,0.14461437,0.927735,-0.0
0.036888286,0.08405961,0.9750452,-0.0,1.6022112,2.7728617,1.9388487,1.058009,-0.0,-0.0,2.9018433,0.40376583
1.0710095,0.72670424,2.644056,3.111125,1.3770428,1.5724208,1.516358,1.703163,-0.0,1.0834149,0.4799115,1.7745104
3.5489476,0.5990518,0.8903152,1.4411874,1.8752922,0.7929555,2.242072,0.74549556,-0.0,0.7292438,0.039769933,1.5100365
2.088709,2.4732568,2.4735823,1.1707338,2.0600088,2.0771928,1.3250244,1.6435839,-0.0,1.0960792,0.14316,1.9118395
1.526625,1.3529276,2.2447152,1.8217548,1.1705778,0.1341543,1.7697723,1.9103359,-0.0,0.13394183,0.59561825,-0.0
2.7686522,2.7321663,0.3817485,0.96849376,1.2498295,0.6649574,2.7738998,0.65658647,-0.0,1.7606722,1.1902621,1.3502755
1.4877,1.2621292,1.8404016,1.4388387,0.8264315,0.67065203,1.5169543,2.0070322,-0.0,-0.0,-0.0,2.2309396
0.43487886,0.7107766,3.2525651,-0.0,1.1581453,0.54805934,2.1187322,0.08654553,-0.0,2.1271908,1.8662387,0.11658883
0.7727703,-0.0,1.0120732,1.375806,1.1131806,0.26710305,2.2206483,-0.0,-0.0,2.1202266,0.5673376,2.9836478
2.303431,0.8505166,1.66693,0.6840484,2.2110405,0.94467556,2.0292847,1.6057684,-0.0,1.1048694,-0.0,1.5192034
2.1366205,0.40743905,1.4092818,1.9244254,3.0035148,0.028438628,0.20040995,0.92434776,-0.0,0.44395024,0.6895288,2.100172
1.6934961,1.5100659,2.009566,2.6013474,0.5692523,0.9768466,2.144173,0.78044194,-0.0,1.8354002,1.4004061,1.7253785
2.9031918,1.6682146,0.57800865,1.6913686,1.1610535,0.3181603,2.0976877,1.7919979,-0.0,0.563394,0.24676123,2.8153033
1.4016899,1.6950748,0.9809588,2.157933,-0.0,0.3570939,2.245715,0.3567882,-0.0,2.0302691,0.24341616,1.9052393
1.7277172,-0.0,0.86265457,0.8032019,1.2862455,0.941781,1.6374736,0.80576384,-0.0,1.2395066,-0.0,2.667384
1.9101186,1.8306388,-0.0,1.2874619,3.1123543,3.6022425,2.4535367,1.6172577,-0.0,0.3210305,0.77229106,0.33624026
0.08503406,1.3802972,0.8402853,2.2530942,1.7407829,2.4510884,2.4599092,1.2416248,-0.0,3.371456,1.8071961,1.8806341
2.3427265,2.5273135,2.0742548,0.3738069,2.7524333,1.1493216,2.1948793,1.334303,-0.0,0.9773993,-0.0,0.60366905
-0.0,1.2549933,1.1170785,2.5603867,2.5315645,1.4750786,0.34627756,-0.0,-0.0,0.544116,1.4683664,2.0687711
0.9998697,0.34262952,2.0974267,3.0864735,0.53089726,0.22322178,1.074333,1.7765051,-0.0,0.8389162,0.2918416,1.7135344
0.78682995,0.9217118,3.3357875,0.06982881,1.3969966,0.33941087,2.3916552,0.4079588,-0.0,1.4712516,1.8351856,0.37395865
0.2594557,-0.0,-0.0,1.3871851,1.0949167,2.7450755,1.8660045,1.1839236,-0.0,0.37117434,2.4528892,1.07783
0.7026499,2.3747277,0.41932487,1.4373643,1.6445569,2.1753287,2.802209,1.3632743,-0.0,1.5485276,1.3912454,1.6583419
3.2966847,0.23147964,2.8878763,0.92450064,1.116261,2.1054895,0.6454247,0.7652713,-0.0,1.5811747,1.269126,1.7053199
0.18836065,0.29594398,1.4210432,0.37420285,1.4545307,2.438748,0.99595004,1.8988565,-0.0,0.37090695,3.1410658,0.48464376
-0.0,0.6337934,1.2807975,1.0357828,1.2296566,1.7307851,0.9563702,2.8385136,-0.0,1.6661584,3.6345685,1.0431895
1.9201894,2.6694317,0.77992934,1.3467169,-0.0,1.3689811,1.2360747,2.6490514,-0.0,2.2171876,1.0832455,0.44650832
0.24588495,2.628742,0.87873936,1.4340367,2.3619928,1.6622446,0.030839063,0.4303026,-0.0,0.45901966,1.9670697,2.6810122
2.0031993,1.9433215,2.195898,2.0969553,0.15802848,2.1373646,1.8623607,1.6479875,-0.0,2.195202,1.6187725,0.80637574
0.9112543,2.28183,0.7992916,0.92224276,1.6767652,1.5071115,-0.0,0.2987222,-0.0,0.6232567,2.224237,2.6085138
0.03281872,1.7700429,1.2905872,1.709665,1.8003013,2.29301,0.23396099,-0.0,-0.0,-0.0,1.6001525,2.973817
-0.0,1.4107937,-0.0,2.1001496,0.65080553,3.1353471,2.5854912,0.84720767,-0.0,1.6595813,0.52417177,1.9367394
1.0615108,2.7774122,0.52990097,0.7947053,0.9808613,2.2521324,0.6315156,1.7893617,-0.0,2.901345,-0.0,1.328407
3.1787555,0.25668344,2.1098464,0.91653574,1.726162,1.6995597,0.737623,0.74456453,-0.0,2.0052972,1.1069099,0.97157645
-0.0,1.2492361,2.7618086,1.4700601,1.303193,0.97136384,-0.0,1.2044103,-0.0,-0.0,1.7848345,2.6046467
2.6552908,1.2262945,0.0034341216,2.5132241,1.444441,-0.0,2.0122187,0.97131824,-0.0,1.2758201,2.491469,0.39164048
1.7170296,1.453021,1.8548111,1.1195347,2.128004,1.0873716,2.154456,1.5238872,-0.0,1.7756923,0.49412218,2.8057923
2.3835125,1.8309335,0.28803474,1.8737919,0.89559424,0.064646184,2.761459,0.8024176,-0.0,0.34205124,0.90977,1.2083986
0.9183086,1.8266994,-0.0,0.7632338,1.378778,1.0941734,0.44869858,1.6291938,-0.0,3.2341738,0.986083,1.986861
0.5247997,0.57004714,0.9155451,3.4056048,2.5534456,0.57500494,-0.0,0.01221934,-0.0,0.15191473,0.68437994,0.4593358
0.3839627,0.8212755,0.40293735,1.6468763,2.1187906,2.0205698,1.980689,1.0380242,-0.0,2.3834543,1.572657,1.550534
2.6645637,1.650046,1.53596,0.7693057,1.2567674,2.7172444,0.9856769,0.26024503,-0.0,1.8336778,0.79801863,0.20634955
3.1703048,0.9995411,0.07488239,1.9599303,1.6108294,1.295559,2.0068073,0.5315435,-0.0,0.7412076,0.8781019,1.139679
0.09913932,0.18676256,1.9958348,0.95155936,1.496059,2.2195363,0.59847385,2.0223374,-0.0,0.6982619,3.1980689,0.2977843
1.1115918,1.6893471,0.12298381,0.32400444,1.1472865,1.8892872,1.2518543,1.1808461,-0.0,3.254433,-0.0,1.5648849
1.8999541,2.731542,2.2241251,1.1312172,2.2181244,2.0486805,1.6285521,1.346755,-0.0,1.4914823,0.8784368,1.4880381
2.240187,-0.0,2.9428368,1.2085688,0.6360564,2.091366,0.7435751,1.0502762,-0.0,1.7209901,1.2317004,1.2462773
0.31361026,1.5401236,2.848702,0.40706024,2.8021526,1.0279069,2.5468864,0.5805973,-0.0,1.7244054,2.3382084,0.9120553
0.98658943,1.5521498,2.3019702,0.6707637,2.569155,0.6200115,0.40395042,0.70446825,-0.0,1.1960027,2.9155176,2.8112364
0.7821255,1.2035307,3.3612127,-0.0,0.9201243,0.5977399,2.3196595,0.5170188,-0.0,1.1862411,1.2419388,1.1717844
0.19583622,-0.0,2.485944,0.60614806,1.0362113,0.6960068,0.19897005,0.9950746,-0.0,0.65261346,2.3903446,2.7772405
2.9545298,1.9893585,0.8086977,2.2976625,0.019284587,0.4484237,3.171789,0.9098793,-0.0,1.2237177,1.372237,0.26608598
1.5767233,2.572882,1.3555957,1.3641201,-0.0,2.4039104,1.7910359,1.6860181,-0.0,2.0059,2.0564537,0.1817885
-0.0,1.6029711,2.3634682,1.2644975,1.1343144,1.3211269,-0.0,1.1325955,-0.0,-0.0,2.054623,3.3674355
3.6879084,1.1698927,2.2027786,0.091682225,2.0970147,1.2004862,0.3873035,0.9600427,-0.0,1.1889118,1.500659,1.9203393
0.23545945,0.96389854,2.5285506,0.81282663,0.6547582,0.73448455,0.17256962,1.4604328,-0.0,0.42887336,2.5123065,3.261677
0.5737301,-0.0,1.2079526,2.7928739,0.24385071,-0.0,1.6620728,0.6151175,-0.0,1.735361,0.48106182,2.8782783
0.6783537,-0.0,1.6977891,3.0001197,1.1174973,0.88152343,1.0447145,1.7907639,-0.0,0.09461785,0.017057326,1.2351189
0.4137883,-0.0,1.91766,2.5729465,0.9749509,0.44345123,1.7469003,1.3924079,-0.0,1.6003567,-0.0,3.08261
2.5300174,1.9353415,1.0944213,2.5363317,1.3411797,1.2731459,3.1134272,1.1438797,-0.0,1.182581,0.8429346,1.1515567
0.9051509,1.2283802,2.9710448,-0.0,1.8182279,1.2202976,1.9669607,0.9068229,-0.0,1.4861811,1.6110123,0.4544352
0.66331804,1.3801272,-0.0,0.7244332,0.5451718,1.3089349,0.913025,1.6011245,-0.0,2.9207644,2.8748646,2.766085
0.1957145,0.63623685,3.3064477,1.290937,0.7641601,0.6642585,0.296184,0.8937937,-0.0,0.58177906,2.649894,2.3718617
2.7498002,0.53033894,1.6470405,-0.0,2.2378747,0.5802671,0.8313137,0.99073625,-0.0,1.8042063,0.807117,1.1051173
1.2470151,1.1055863,3.0555012,0.68740815,1.7327675,2.6855812,1.4253942,0.49538442,-0.0,0.6009262,1.8643237,2.5442092
-0.0,0.3461821,1.810832,0.057868123,1.1091014,2.1060288,1.6396325,0.9499918,-0.0,0.1922588,3.4306881,0.17827053
1.0163785,1.6227309,-0.0,-0.0,2.6131883,2.134258,2.481313,1.1853342,-0.0,-0.0,0.13070062,0.45451048
1.9671143,0.45172033,3.3004348,-0.0,0.24187467,0.87196493,1.5047532,0.088528186,-0.0,1.3370979,1.2816253,0.20621169
-0.0,1.1360433,2.9840946,1.9676489,2.0400674,2.4580398,0.77296776,-0.0,-0.0,0.01522916,1.8612748,2.2411783
0.08953649,1.1372687,1.3795438,0.045564026,2.510366,0.5690485,2.9421422,0.16267271,-0.0,1.7939011,1.845412,0.4590063
0.289263,0.65541774,2.962112,1.279916,1.9903269,1.8732247,0.34493887,0.6241815,-0.0,0.5460844,2.4340148,2.5055382
1.7817569,1.2027513,0.75100076,-0.0,2.7526634,2.4673986,-0.0,1.7072922,-0.0,0.15911473,2.3287857,0.018128455
0.99311614,1.4861015,2.9912674,-0.0,1.5814631,0.717644,2.6024563,1.4129918,-0.0,1.3339583,1.863417,0.38584882
1.9031826,1.6827638,0.8318322,-0.0,2.697284,2.5921664,0.6196214,0.8711908,-0.0,-0.0,-0.0,-0.0
1.4359845,1.3658476,2.3633533,1.6422913,1.238618,1.5926223,1.8668135,1.6655158,-0.0,0.13603967,0.011049308,1.7866466
1.6992521,-0.0,1.3457361,0.73557436,0.7399075,2.2895656,1.7322806,0.6039877,-0.0,2.7231543,0.30139875,0.817183
1.360685,2.1785982,-0.0,0.06338519,3.0258818,2.32184,2.4540358,1.2100482,-0.0,-0.0,0.49541885,0.033226535
1.0901735,0.39290106,1.5880011,3.3880887,0.36407077,-0.0,1.7258948,0.56732863,-0.0,1.5420593,1.8193564,1.6212821
2.9274647,2.2472725,1.3813366,1.5885428,-0.0,1.7182493,1.7016242,1.4475515,-0.0,0.7566829,0.8045718,-0.0
0.6984155,1.0145828,-0.0,2.6317825,0.958166,2.0952475,0.64654577,0.552237,-0.0,1.4012179,1.0406034,1.5306885
1.796769,2.2117677,0.38675874,-0.0,2.9012866,3.0451665,1.2806177,1.079449,-0.0,0.42199534,-0.0,-0.0
0.48573095,2.0411985,1.9325441,0.11036575,2.902084,1.3600702,2.3399384,0.18260467,-0.0,1.9836682,2.339959,0.70254356
2.1818495,2.5397146,2.0280113,1.3405902,-0.0,2.6027987,1.5612797,2.0146272,-0.0,1.4605992,1.8903129,-0.0
0.4808069,1.4335121,2.4903219,0.28571615,1.3132418,0.1441113,0.45933163,1.2392751,-0.0,-0.0,2.2991326,2.4817238
1.6665996,1.2278787,1.9612367,3.382843,0.8680357,-0.0,1.2286407,1.1518458,-0.0,0.7121443,1.7650614,0.6309223
1.8691906,2.2500498,1.9724807,0.57646984,2.5018752,1.0841877,2.6509998,1.3892609,-0.0,0.8623331,0.102468036,0.99911934
2.9430516,1.6919684,0.9941573,1.5210309,0.78546077,-0.0,2.4421895,1.1350198,-0.0,0.4494906,0.69424754,1.9162316
2.3568294,1.2129508,1.6667476,2.2142467,2.7573857,2.6035945,0.23418984,0.88099957,-0.0,1.7092144,2.2103426,1.1623268
2.9242105,1.1818694,0.101980045,1.7445189,-0.0,0.5814316,1.5244548,0.9146551,-0.0,1.5415149,0.89724857,-0.0
0.2033758,1.273469,1.5646122,1.4084425,2.8068812,2.168901,0.09199369,2.1029127,-0.0,2.1085377,3.429644,0.40254477
0.4004337,2.2380464,0.43083984,1.2387749,1.8270534,1.6145775,0.19760124,0.52599573,-0.0,0.23609096,1.4526408,3.3026397
2.8442347,1.9641142,0.95044804,0.6473034,0.111242436,-0.0,2.6412807,1.0193785,-0.0,0.2514425,0.691343,0.7571025
2.7588177,1.24204,0.5101251,2.612618,0.13060012,1.039938,2.7287662,0.95533943,-0.0,1.7210267,1.0768162,0.24886346
1.6056457,2.82423,1.0041194,1.4341514,-0.0,1.8111773,2.364167,2.6101177,-0.0,2.5281925,2.5481052,1.5282245
-0.0,1.4440739,1.7305958,0.383013,0.15156123,1.898963,1.1050162,1.3733435,-0.0,0.66945547,2.5359578,-0.0
1.7292224,2.2536962,2.1123986,1.1524253,1.2036633,2.608331,0.22363773,2.735664,-0.0,2.7029622,-0.0,0.561728
0.80599034,-0.0,1.9293723,2.8882565,1.3740572,-0.0,0.3654353,-0.0,-0.0,1.5349187,1.0275893,1.7324617
0.5859424,2.014936,-0.0,0.6026647,0.94677395,1.4731333,1.5401924,1.9513351,-0.0,3.5767198,1.3022358,2.2468283
0.72774196,1.4245603,2.116773,0.30162925,2.2115529,0.5569092,0.14854677,1.2029269,-0.0,0.8576471,2.290601,3.2412846
0.34695262,0.9968906,0.50862527,2.6531763,1.3426824,2.4434862,1.056415,0.3689855,-0.0,2.4728434,1.599566,2.0218933
-0.0,0.67650616,3.3837829,1.7173147,1.9173414,2.3527484,1.2312491,-0.0,-0.0,0.9083569,1.619194,1.9816561
0.88997245,1.6475985,1.4586288,1.9171073,1.2787194,1.8406837,1.7476627,1.3641771,-0.0,2.0524347,1.6008046,0.7484379
1.1968076,1.3207088,-0.0,-0.0,2.6882372,2.3369887,-0.0,0.9410349,-0.0,-0.0,1.8340155,0.9889522
0.84172416,1.525963,2.706025,0.13223845,0.7014641,0.13647348,2.2797115,0.6716399,-0.0,1.030661,0.93272877,0.73450506
