0,1,2,3,4,5,6,7,8,9,10,11
1.4301031,-0.0,0.8333858,2.2615297,1.6498387,1.077273,3.133439,2.2154574,0.34200525,0.5205794,1.9833349,2.1741972
2.6752372,-0.0,1.6076095,1.3228185,1.2526659,1.851461,2.8296604,1.5619543,2.73564,1.8355663,1.2534041,0.9777486
2.3883896,-0.0,2.096216,2.139823,2.031985,1.8399227,2.9555948,1.2091157,1.6861331,3.408265,1.5555993,0.9764288
2.0086026,-0.0,1.2630339,2.653317,1.3922305,0.5650634,0.2754078,0.2917058,1.1037204,-0.0,0.15594362,0.017145172
-0.0,-0.0,0.354204,2.7319782,1.7968696,0.70413417,2.591366,1.0073296,-0.0,0.7334411,0.17816733,0.68258256
3.2070627,-0.0,2.291331,1.0772529,1.8972714,0.400885,1.232701,0.6208587,1.4379022,2.3863661,2.496449,1.3842767
2.6499152,-0.0,1.4472984,1.6482736,-0.0,2.468638,0.025335317,1.2532318,0.6515113,2.1380382,0.9312984,2.5136006
2.3010058,-0.0,2.1066272,1.6113625,1.3098453,2.82662,1.2155437,2.0513391,0.95306855,1.8394128,2.321234,0.5472105
1.5461869,-0.0,3.722123,1.2833501,0.5804791,1.1150663,0.48060894,0.80689496,0.9352129,-0.0,1.6933049,1.2503556
0.8624157,-0.0,1.7228373,1.7442799,-0.0,3.2305524,1.0215371,1.3798366,1.7812928,1.4633889,1.2714477,2.496281
2.2484121,-0.0,1.350205,0.6100472,1.1418773,1.0882103,0.06916321,0.21995986,-0.0,1.8749061,3.1096337,1.4412867
1.3750618,-0.0,-0.0,1.7975482,0.2215915,0.05035676,2.6382725,2.4721754,1.2405459,0.076681554,1.7868652,1.9335561
1.0360281,-0.0,0.57548594,0.22384511,-0.0,0.8549627,1.6723033,1.965033,1.8512093,2.6662543,0.7338695,1.759909
2.26124,-0.0,1.1255499,0.8138955,0.6341795,2.6624846,0.66568637,1.7830558,0.6499767,1.300365,1.664088,1.727109
2.1926312,-0.0,1.7768476,-0.0,1.9446223,1.2121359,-0.0,1.9062238,0.1928012,2.1928704,0.95437956,2.355835
2.0217974,-0.0,1.9706529,1.8072275,0.70318377,0.79362893,1.4168655,0.8443731,2.4162738,2.1562853,2.3336596,2.2138495
1.4399626,-0.0,2.337234,1.0023776,-0.0,2.7000012,-0.0,1.0231614,0.89585555,2.4022129,1.9935185,1.5904737
1.1538423,-0.0,1.6327807,1.0219917,-0.0,1.2299595,0.82136774,0.46594146,2.5590115,2.3170469,2.0874252,1.4823731
1.0714605,-0.0,1.087896,0.7512768,-0.0,2.0859494,0.375069,2.0104208,1.0869472,2.2290833,0.62934303,0.41887057
2.2185602,-0.0,1.74723,2.116015,2.2438672,3.623488,2.2582436,0.13605215,0.1738095,1.5389451,0.09666298,1.0882509
1.0994104,-0.0,1.237795,1.3845032,1.8997895,2.034618,3.3321805,1.1311586,3.26901,2.4146385,1.0334381,1.3629265
2.189713,-0.0,1.5944282,0.94512606,0.63906235,3.2360308,1.6819919,1.9630139,0.5338334,0.46194178,1.5742526,1.9837039
0.9266483,-0.0,2.6668046,0.6971149,1.8226106,0.49129027,1.7588032,1.6683898,0.7334548,3.149582,0.27292213,0.53602815
1.8790032,-0.0,2.8711543,-0.0,1.3100777,0.20313743,0.39833054,0.64548486,1.7674398,1.610472,1.9735923,1.1502695
1.0269008,-0.0,0.7750933,1.7007227,-0.0,0.46233708,2.4242094,2.633265,0.7666338,0.04255745,1.8810755,1.8413737
0.44512838,-0.0,0.2606484,2.311618,1.9980781,0.80486447,2.328588,-0.0,0.76509666,1.8669331,-0.0,1.2880248
0.2586407,-0.0,2.3811479,1.7082477,1.0184078,3.1134803,2.6757123,1.1726394,1.9027855,1.8612788,1.0276303,0.7778649
2.6393914,-0.0,1.6672789,2.5613723,0.68465465,1.330228,0.19478425,2.9672482,1.5154442,1.3326563,0.82039505,0.39143872
-0.0,-0.0,1.1898797,2.3302987,2.4777763,0.7802684,2.051972,1.3541055,0.5758747,0.43299943,0.85080296,0.3818512
-0.0,-0.0,0.64715004,1.8249664,3.4186656,0.44462454,1.3936563,1.1438688,1.6843909,0.57711875,1.3986299,1.0887002
0.8599532,-0.0,1.7745309,1.9600751,1.2383748,2.3859446,-0.0,0.23187283,2.7146578,0.4726831,2.3149843,0.2346461
0.22272211,-0.0,1.2173431,1.0680208,2.6099508,1.3089486,1.2997239,1.5434825,0.24891457,3.0658848,1.5746224,0.91163033
1.9602971,-0.0,1.6986765,2.8191268,0.98747563,1.3385732,1.3424908,0.62346905,2.7470987,1.2501763,2.2848346,1.1097027
-0.0,-0.0,1.0178115,1.4996184,2.0676935,1.3631958,0.826743,1.9745548,0.6066327,2.7250361,1.4390022,0.7744818
0.48136097,-0.0,1.8338932,1.6801207,1.7520099,0.73615634,1.6806111,1.5222573,0.010223553,3.534788,1.4061499,-0.0
1.0131979,-0.0,1.0707352,1.6305437,1.0735497,1.9370284,2.952014,-0.0,2.014748,2.811965,0.88414174,0.24744965
1.6475519,-0.0,-0.0,0.81426245,1.6416317,2.8822439,0.6784658,0.3379809,2.2631261,1.3864919,1.8860883,0.086290285
2.6106086,-0.0,0.97183526,2.031406,1.0682807,1.877386,0.34360552,2.4419332,1.780595,1.1600128,0.49695924,1.4906085
0.34287307,-0.0,1.9087157,0.6556211,2.1193976,-0.0,0.8804611,2.139545,0.054405272,2.0970592,2.3519864,-0.0
0.72457695,-0.0,2.4596462,1.4342613,1.0157311,1.4822509,0.2860438,0.6606854,2.0364025,1.2104124,0.55913746,3.7666728
1.2368371,-0.0,2.0852787,0.88291764,0.3998652,2.83448,1.5070862,2.57612,1.5707808,2.1014752,1.935219,0.82647794
0.7717108,-0.0,2.3851926,1.3566092,-0.0,2.1739202,0.58703923,0.46403214,1.0489424,1.6649814,1.3057132,2.796814
0.5634691,-0.0,-0.0,0.23240528,2.174824,2.2539182,0.29596403,0.56106293,2.52353,1.7376359,1.5453639,1.3700022
1.7101879,-0.0,3.600243,0.008776441,1.7456511,-0.0,0.38093087,0.7355657,0.8414504,2.016837,-0.0,1.0530752
0.8811824,-0.0,1.4544492,0.92984384,1.6235442,2.008373,2.8453455,1.447057,2.4669383,1.7949988,-0.0,1.1588978
2.891519,-0.0,0.3415367,2.148728,1.5498872,1.8471637,1.5786777,1.0641029,1.7300564,0.6738994,0.29233167,1.627584
1.7148015,-0.0,2.1672158,2.2776093,0.07450496,2.5572217,0.23436263,0.97860473,1.1970832,2.2648916,0.035806954,1.9658804
0.3862591,-0.0,1.1461746,2.2405875,3.0284817,0.11056648,1.8349324,1.3747089,0.8406259,0.4577564,1.085086,0.7843063
1.7582432,-0.0,-0.0,0.26703113,0.703155,2.7629387,1.0223131,0.5570849,2.1558921,1.3518845,1.1710582,0.3888123
1.8685987,-0.0,2.3107364,1.5577147,1.5318921,2.868821,1.9540366,2.1482363,1.5193309,1.3052953,1.8917087,1.0620074
2.595858,-0.0,1.363246,2.497609,0.71396255,0.4360761,0.35862255,2.3646991,1.7323675,1.2807747,1.1154594,-0.0
1.4241474,-0.0,0.45606458,1.7596002,1.5030999,0.9993598,3.2545006,2.4232697,0.55937266,1.1179881,2.465675,2.634898
0.1336445,-0.0,1.4139833,1.1345057,2.1415477,1.0575756,1.2701185,3.581187,0.80689526,2.046483,1.4471209,1.5544807
1.1243832,-0.0,0.47462982,1.3770642,-0.0,0.6814941,2.2439792,2.5932932,0.4885245,0.2736238,2.3265374,1.2976825
-0.0,-0.0,1.6559799,0.8026142,1.3254368,0.19570065,1.1110284,3.1443918,0.79861426,1.4720935,1.3156259,-0.0
1.1741672,-0.0,3.0801494,2.262727,-0.0,2.0215998,0.970866,0.40391147,2.4631696,0.9849082,1.2484331,2.9065626
0.9386683,-0.0,1.4687253,2.9822674,1.3153558,1.6505711,1.7469357,0.16362832,2.7567804,0.49580368,1.9888815,0.92505735
-0.0,-0.0,1.9717743,1.1351889,2.1126657,0.15613598,0.8716806,2.2581108,0.054481372,2.682159,2.4885988,-0.0
2.2428117,-0.0,0.55881894,2.0906785,1.1552844,1.9491421,-0.0,2.8499763,0.45913994,1.3217976,1.3440125,1.6988797
-0.0,-0.0,1.6056643,0.9291945,1.8071555,0.050350994,0.78395325,2.7433252,0.5850493,1.7849355,2.298511,-0.0
1.1499994,-0.0,1.8044227,-0.0,0.16494235,0.023809657,0.75102675,0.8426265,2.3856397,2.7969844,1.7149711,1.580257
2.7828865,-0.0,2.1807394,0.39042342,1.8697125,-0.0,0.14677909,-0.0,0.793876,1.8105384,1.5707316,1.1511732
2.003695,-0.0,1.7374212,-0.0,0.8125119,0.4513273,1.1584518,0.9518328,1.8043448,2.6809428,2.4942777,1.293099
1.8804889,-0.0,3.23224,1.9498013,0.25302288,2.56554,1.5155996,0.861603,1.9543144,1.8318697,1.0791384,2.261347
1.1702988,-0.0,0.8355262,1.8280206,0.7072163,1.3959879,2.36117,2.6927788,0.8343944,0.21467225,1.7128875,1.2713195
-0.0,-0.0,-0.0,1.194321,2.3562486,1.1708012,0.6168771,0.5587944,2.5792065,1.9750377,1.3407819,1.7616237
0.20122287,-0.0,1.9388313,1.3316382,1.4215316,-0.0,1.2370747,2.8075757,0.7937141,1.5001913,1.9826012,0.30021763
1.6762204,-0.0,-0.0,1.121133,0.7328151,2.2460284,-0.0,2.8241146,0.93970567,0.62629145,0.6459927,1.6459762
1.4754125,-0.0,1.4526523,2.571923,1.1804988,1.1246555,2.132403,2.9150603,0.38649923,2.1837642,1.4015832,0.22693892
-0.0,-0.0,0.45268792,2.55786,1.8488959,-0.0,2.6163557,1.3075428,0.066216394,0.31658053,0.68844295,1.0337212
0.9691812,-0.0,0.65414,1.3301418,1.0247523,3.3860276,1.7275666,0.5342852,-0.0,1.0252547,0.39904737,0.9307882
1.7646909,-0.0,0.4424667,2.1562858,-0.0,0.33321306,1.2480977,2.589027,0.98899657,-0.0,1.1682856,1.1412008
1.3612543,-0.0,2.4848258,2.149208,1.5397928,0.07737638,2.6990085,2.2966301,0.2989663,3.0348861,1.5089315,-0.0
0.7490941,-0.0,-0.0,0.96779674,0.63143235,1.2390395,3.1334841,1.8026571,0.56794184,0.5977695,0.94410014,2.7419345
0.869845,-0.0,1.9980994,1.7846719,2.0165784,0.10621649,1.7570006,3.1009421,0.5143816,2.2175367,1.1853832,-0.0
0.8544166,-0.0,1.048702,2.2595286,3.0395434,2.0800178,0.6097621,1.4465201,0.16826719,-0.0,-0.0,0.82365227
1.099824,-0.0,0.89721274,1.9949105,0.69556266,1.264919,2.2505574,2.3007493,0.763313,0.003771931,2.5658245,1.9768608
2.1318052,-0.0,0.61408865,0.8367799,1.848635,2.5384166,1.5309823,0.84606886,-0.0,-0.0,0.084627904,0.79058623
2.2335186,-0.0,2.088979,1.1745753,0.89018095,1.4546307,1.1833318,0.8996952,0.33491778,1.63153,2.4072225,0.7179151
2.3640003,-0.0,0.3075658,1.744043,-0.0,1.6346577,1.6003791,1.764499,2.4214544,0.9358125,-0.0,0.03462036
0.9705883,-0.0,0.6570109,1.486797,1.5346144,3.6195543,1.9728849,0.07260755,-0.0,0.9779304,0.07047919,1.6363114
0.9873004,-0.0,2.95135,0.76602054,0.60704124,-0.0,1.1450949,0.852449,2.6514904,2.0738413,1.3282244,2.3216357
1.6594194,-0.0,3.1537437,2.556743,0.23556304,2.0523462,0.6959862,0.3192478,2.3149736,-0.0,0.86317796,0.8381663
1.3430502,-0.0,1.1308508,1.1069602,1.8799967,0.9345104,1.0828527,-0.0,1.9104167,2.625152,0.19435142,0.9343564
1.973061,-0.0,0.4411095,1.3286722,1.6332196,3.4306774,1.9325913,0.64174086,-0.0,-0.0,-0.0,0.6600216
0.71770024,-0.0,0.600481,2.0260713,1.0734699,1.8227886,3.1849086,2.6471393,0.91372514,1.1551228,1.4262459,2.0076168
